2.5752 	ERROR 	Support for the `pyo` audio backend is not available this session. Please install `psychopy-pyo` and restart the session to enable support.
21.4013 	EXP 	Created task_end_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='task_end_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Please wait for the next task to begin..', units='height', win=Window(...), wrapWidth=1)
21.4013 	EXP 	window1: mouseVisible = True
21.4052 	EXP 	Created tsst_instruction_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='tsst_instruction_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
21.4053 	EXP 	window1: mouseVisible = True
21.4067 	EXP 	Created fixation_cross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='fixation_cross', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
21.4068 	EXP 	window1: mouseVisible = True
21.4075 	EXP 	Created subtract_number_TSST = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='subtract_number_TSST', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
21.4076 	EXP 	window1: mouseVisible = True
21.4083 	EXP 	Created subtract_pausing_TSST = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='subtract_pausing_TSST', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
21.4083 	EXP 	window1: mouseVisible = True
21.4113 	EXP 	Created finished_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='finished_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0091 	INFO 	Keyboard events cleared
0.0102 	EXP 	window1: mouseVisible = False
0.0179 	EXP 	ctl1_instruction_text: autoDraw = True
2.0689 	INFO 	Keyboard events cleared
2.0722 	EXP 	Created sequence: sequential, trialTypes=1, nReps=6, seed=None
2.0724 	EXP 	New trial (rep=0, index=0): None
2.0727 	EXP 	window1: mouseVisible = False
2.0727 	INFO 	Keyboard events cleared
2.0852 	DATA 	Keypress: return
2.0900 	EXP 	ctl1_instruction_text: autoDraw = False
2.0900 	EXP 	fixation_cross: autoDraw = True
32.0689 	EXP 	window1: mouseVisible = False
32.0690 	INFO 	Keyboard events cleared
32.0692 	EXP 	Sound  started
32.0781 	EXP 	fixation_cross: autoDraw = False
32.0781 	EXP 	fixation_cross: autoDraw = False
32.0781 	EXP 	read_number: height = 0.07
32.0781 	EXP 	read_number: height = 0.07
32.0781 	EXP 	read_number: height = 0.07
32.0781 	EXP 	read_number: text = 1022
32.2610 	EXP 	read_number: autoDraw = True
46.0524 	DATA 	Keypress: space
46.0571 	EXP 	read_number: height = 0.07
46.0571 	EXP 	read_number: height = 0.07
46.0571 	EXP 	read_number: height = 0.07
46.0571 	EXP 	read_number: text = '1009'
46.2426 	DATA 	Keypress: space
46.2472 	EXP 	read_number: height = 0.07
46.2472 	EXP 	read_number: height = 0.07
46.2472 	EXP 	read_number: height = 0.07
46.2472 	EXP 	read_number: text = '996'
46.4297 	DATA 	Keypress: space
46.4342 	EXP 	read_number: height = 0.07
46.4342 	EXP 	read_number: height = 0.07
46.4342 	EXP 	read_number: height = 0.07
46.4342 	EXP 	read_number: text = '983'
46.6131 	DATA 	Keypress: space
46.6253 	EXP 	read_number: height = 0.07
46.6253 	EXP 	read_number: height = 0.07
46.6253 	EXP 	read_number: height = 0.07
46.6253 	EXP 	read_number: text = '970'
46.8255 	DATA 	Keypress: space
46.8300 	EXP 	read_number: height = 0.07
46.8300 	EXP 	read_number: height = 0.07
46.8300 	EXP 	read_number: height = 0.07
46.8300 	EXP 	read_number: text = '957'
47.0253 	DATA 	Keypress: space
47.0375 	EXP 	read_number: height = 0.07
47.0375 	EXP 	read_number: height = 0.07
47.0375 	EXP 	read_number: height = 0.07
47.0375 	EXP 	read_number: text = '944'
47.2124 	DATA 	Keypress: space
47.2181 	EXP 	read_number: height = 0.07
47.2181 	EXP 	read_number: height = 0.07
47.2181 	EXP 	read_number: height = 0.07
47.2181 	EXP 	read_number: text = '931'
48.5404 	DATA 	Keypress: space
48.5447 	EXP 	read_number: height = 0.07
48.5447 	EXP 	read_number: height = 0.07
48.5447 	EXP 	read_number: height = 0.07
48.5447 	EXP 	read_number: text = '918'
48.7382 	DATA 	Keypress: space
48.7428 	EXP 	read_number: height = 0.07
48.7428 	EXP 	read_number: height = 0.07
48.7428 	EXP 	read_number: height = 0.07
48.7428 	EXP 	read_number: text = '905'
48.9412 	DATA 	Keypress: space
48.9454 	EXP 	read_number: height = 0.07
48.9454 	EXP 	read_number: height = 0.07
48.9454 	EXP 	read_number: height = 0.07
48.9454 	EXP 	read_number: text = '892'
49.1226 	DATA 	Keypress: space
49.1268 	EXP 	read_number: height = 0.07
49.1268 	EXP 	read_number: height = 0.07
49.1268 	EXP 	read_number: height = 0.07
49.1268 	EXP 	read_number: text = '879'
49.2904 	DATA 	Keypress: space
49.2952 	EXP 	read_number: height = 0.07
49.2952 	EXP 	read_number: height = 0.07
49.2952 	EXP 	read_number: height = 0.07
49.2952 	EXP 	read_number: text = '866'
49.5395 	DATA 	Keypress: space
49.5440 	EXP 	read_number: height = 0.07
49.5440 	EXP 	read_number: height = 0.07
49.5440 	EXP 	read_number: height = 0.07
49.5440 	EXP 	read_number: text = '853'
49.7407 	DATA 	Keypress: space
49.7454 	EXP 	read_number: height = 0.07
49.7454 	EXP 	read_number: height = 0.07
49.7454 	EXP 	read_number: height = 0.07
49.7454 	EXP 	read_number: text = '840'
49.9244 	DATA 	Keypress: space
49.9285 	EXP 	read_number: height = 0.07
49.9285 	EXP 	read_number: height = 0.07
49.9285 	EXP 	read_number: height = 0.07
49.9285 	EXP 	read_number: text = '827'
50.1313 	DATA 	Keypress: space
50.1514 	EXP 	read_number: height = 0.07
50.1514 	EXP 	read_number: height = 0.07
50.1514 	EXP 	read_number: height = 0.07
50.1514 	EXP 	read_number: text = '814'
50.3246 	DATA 	Keypress: space
50.3293 	EXP 	read_number: height = 0.07
50.3293 	EXP 	read_number: height = 0.07
50.3293 	EXP 	read_number: height = 0.07
50.3293 	EXP 	read_number: text = '801'
50.5057 	DATA 	Keypress: space
50.5097 	EXP 	read_number: height = 0.07
50.5097 	EXP 	read_number: height = 0.07
50.5097 	EXP 	read_number: height = 0.07
50.5097 	EXP 	read_number: text = '788'
50.6919 	DATA 	Keypress: space
50.6967 	EXP 	read_number: height = 0.07
50.6967 	EXP 	read_number: height = 0.07
50.6967 	EXP 	read_number: height = 0.07
50.6967 	EXP 	read_number: text = '775'
50.8911 	DATA 	Keypress: space
50.8955 	EXP 	read_number: height = 0.07
50.8955 	EXP 	read_number: height = 0.07
50.8955 	EXP 	read_number: height = 0.07
50.8955 	EXP 	read_number: text = '762'
51.0887 	DATA 	Keypress: space
51.0928 	EXP 	read_number: height = 0.07
51.0928 	EXP 	read_number: height = 0.07
51.0928 	EXP 	read_number: height = 0.07
51.0928 	EXP 	read_number: text = '749'
51.2630 	DATA 	Keypress: space
51.2671 	EXP 	read_number: height = 0.07
51.2671 	EXP 	read_number: height = 0.07
51.2671 	EXP 	read_number: height = 0.07
51.2671 	EXP 	read_number: text = '736'
51.4739 	DATA 	Keypress: space
51.4786 	EXP 	read_number: height = 0.07
51.4786 	EXP 	read_number: height = 0.07
51.4786 	EXP 	read_number: height = 0.07
51.4786 	EXP 	read_number: text = '723'
51.6968 	DATA 	Keypress: space
51.7076 	EXP 	read_number: height = 0.07
51.7076 	EXP 	read_number: height = 0.07
51.7076 	EXP 	read_number: height = 0.07
51.7076 	EXP 	read_number: text = '710'
51.9448 	DATA 	Keypress: space
51.9515 	EXP 	read_number: height = 0.07
51.9515 	EXP 	read_number: height = 0.07
51.9515 	EXP 	read_number: height = 0.07
51.9515 	EXP 	read_number: text = '697'
52.1410 	DATA 	Keypress: space
52.1458 	EXP 	read_number: height = 0.07
52.1458 	EXP 	read_number: height = 0.07
52.1458 	EXP 	read_number: height = 0.07
52.1458 	EXP 	read_number: text = '684'
52.3653 	DATA 	Keypress: space
52.3705 	EXP 	read_number: height = 0.07
52.3705 	EXP 	read_number: height = 0.07
52.3705 	EXP 	read_number: height = 0.07
52.3705 	EXP 	read_number: text = '671'
52.5587 	DATA 	Keypress: space
52.5634 	EXP 	read_number: height = 0.07
52.5634 	EXP 	read_number: height = 0.07
52.5634 	EXP 	read_number: height = 0.07
52.5634 	EXP 	read_number: text = '658'
52.8408 	DATA 	Keypress: space
52.8451 	EXP 	read_number: height = 0.07
52.8451 	EXP 	read_number: height = 0.07
52.8451 	EXP 	read_number: height = 0.07
52.8451 	EXP 	read_number: text = '645'
53.1073 	DATA 	Keypress: space
53.1120 	EXP 	read_number: height = 0.07
53.1120 	EXP 	read_number: height = 0.07
53.1120 	EXP 	read_number: height = 0.07
53.1120 	EXP 	read_number: text = '632'
53.3759 	DATA 	Keypress: space
53.3805 	EXP 	read_number: height = 0.07
53.3805 	EXP 	read_number: height = 0.07
53.3805 	EXP 	read_number: height = 0.07
53.3805 	EXP 	read_number: text = '619'
53.6148 	DATA 	Keypress: space
53.6207 	EXP 	read_number: height = 0.07
53.6207 	EXP 	read_number: height = 0.07
53.6207 	EXP 	read_number: height = 0.07
53.6207 	EXP 	read_number: text = '606'
53.9111 	DATA 	Keypress: space
53.9153 	EXP 	read_number: height = 0.07
53.9153 	EXP 	read_number: height = 0.07
53.9153 	EXP 	read_number: height = 0.07
53.9153 	EXP 	read_number: text = '593'
54.1244 	DATA 	Keypress: space
54.1286 	EXP 	read_number: height = 0.07
54.1286 	EXP 	read_number: height = 0.07
54.1286 	EXP 	read_number: height = 0.07
54.1286 	EXP 	read_number: text = '580'
54.3079 	DATA 	Keypress: space
54.3127 	EXP 	read_number: height = 0.07
54.3127 	EXP 	read_number: height = 0.07
54.3127 	EXP 	read_number: height = 0.07
54.3127 	EXP 	read_number: text = '567'
54.4972 	DATA 	Keypress: space
54.5083 	EXP 	read_number: height = 0.07
54.5083 	EXP 	read_number: height = 0.07
54.5083 	EXP 	read_number: height = 0.07
54.5083 	EXP 	read_number: text = '554'
54.7083 	DATA 	Keypress: space
54.7126 	EXP 	read_number: height = 0.07
54.7126 	EXP 	read_number: height = 0.07
54.7126 	EXP 	read_number: height = 0.07
54.7126 	EXP 	read_number: text = '541'
54.8748 	DATA 	Keypress: space
54.8789 	EXP 	read_number: height = 0.07
54.8789 	EXP 	read_number: height = 0.07
54.8789 	EXP 	read_number: height = 0.07
54.8789 	EXP 	read_number: text = '528'
55.0584 	DATA 	Keypress: space
55.0630 	EXP 	read_number: height = 0.07
55.0630 	EXP 	read_number: height = 0.07
55.0630 	EXP 	read_number: height = 0.07
55.0630 	EXP 	read_number: text = '515'
55.2474 	DATA 	Keypress: space
55.2586 	EXP 	read_number: height = 0.07
55.2586 	EXP 	read_number: height = 0.07
55.2586 	EXP 	read_number: height = 0.07
55.2586 	EXP 	read_number: text = '502'
55.4411 	DATA 	Keypress: space
55.4458 	EXP 	read_number: height = 0.07
55.4458 	EXP 	read_number: height = 0.07
55.4458 	EXP 	read_number: height = 0.07
55.4458 	EXP 	read_number: text = '489'
55.6290 	DATA 	Keypress: space
55.6348 	EXP 	read_number: height = 0.07
55.6348 	EXP 	read_number: height = 0.07
55.6348 	EXP 	read_number: height = 0.07
55.6348 	EXP 	read_number: text = '476'
55.8234 	DATA 	Keypress: space
55.8349 	EXP 	read_number: height = 0.07
55.8349 	EXP 	read_number: height = 0.07
55.8349 	EXP 	read_number: height = 0.07
55.8349 	EXP 	read_number: text = '463'
56.0226 	DATA 	Keypress: space
56.0344 	EXP 	read_number: height = 0.07
56.0344 	EXP 	read_number: height = 0.07
56.0344 	EXP 	read_number: height = 0.07
56.0344 	EXP 	read_number: text = '450'
56.2441 	DATA 	Keypress: space
56.2515 	EXP 	read_number: height = 0.07
56.2515 	EXP 	read_number: height = 0.07
56.2515 	EXP 	read_number: height = 0.07
56.2515 	EXP 	read_number: text = '437'
56.4585 	DATA 	Keypress: space
56.4632 	EXP 	read_number: height = 0.07
56.4632 	EXP 	read_number: height = 0.07
56.4632 	EXP 	read_number: height = 0.07
56.4632 	EXP 	read_number: text = '424'
56.6405 	DATA 	Keypress: space
56.6452 	EXP 	read_number: height = 0.07
56.6452 	EXP 	read_number: height = 0.07
56.6452 	EXP 	read_number: height = 0.07
56.6452 	EXP 	read_number: text = '411'
56.8382 	DATA 	Keypress: space
56.8427 	EXP 	read_number: height = 0.07
56.8427 	EXP 	read_number: height = 0.07
56.8427 	EXP 	read_number: height = 0.07
56.8427 	EXP 	read_number: text = '398'
57.0327 	DATA 	Keypress: space
57.0377 	EXP 	read_number: height = 0.07
57.0377 	EXP 	read_number: height = 0.07
57.0377 	EXP 	read_number: height = 0.07
57.0377 	EXP 	read_number: text = '385'
57.2326 	DATA 	Keypress: space
57.2377 	EXP 	read_number: height = 0.07
57.2377 	EXP 	read_number: height = 0.07
57.2377 	EXP 	read_number: height = 0.07
57.2377 	EXP 	read_number: text = '372'
57.4418 	DATA 	Keypress: space
57.4465 	EXP 	read_number: height = 0.07
57.4465 	EXP 	read_number: height = 0.07
57.4465 	EXP 	read_number: height = 0.07
57.4465 	EXP 	read_number: text = '359'
57.6327 	DATA 	Keypress: space
57.6375 	EXP 	read_number: height = 0.07
57.6375 	EXP 	read_number: height = 0.07
57.6375 	EXP 	read_number: height = 0.07
57.6375 	EXP 	read_number: text = '346'
58.0078 	DATA 	Keypress: space
58.0120 	EXP 	read_number: height = 0.07
58.0120 	EXP 	read_number: height = 0.07
58.0120 	EXP 	read_number: height = 0.07
58.0120 	EXP 	read_number: text = '333'
58.1917 	DATA 	Keypress: space
58.1964 	EXP 	read_number: height = 0.07
58.1964 	EXP 	read_number: height = 0.07
58.1964 	EXP 	read_number: height = 0.07
58.1964 	EXP 	read_number: text = '320'
58.3476 	DATA 	Keypress: space
58.3519 	EXP 	read_number: height = 0.07
58.3519 	EXP 	read_number: height = 0.07
58.3519 	EXP 	read_number: height = 0.07
58.3519 	EXP 	read_number: text = '307'
58.4722 	DATA 	Keypress: space
58.4847 	EXP 	read_number: height = 0.07
58.4847 	EXP 	read_number: height = 0.07
58.4847 	EXP 	read_number: height = 0.07
58.4847 	EXP 	read_number: text = '294'
58.7804 	DATA 	Keypress: space
58.7851 	EXP 	read_number: height = 0.07
58.7851 	EXP 	read_number: height = 0.07
58.7851 	EXP 	read_number: height = 0.07
58.7851 	EXP 	read_number: text = '281'
58.9496 	DATA 	Keypress: space
58.9546 	EXP 	read_number: height = 0.07
58.9546 	EXP 	read_number: height = 0.07
58.9546 	EXP 	read_number: height = 0.07
58.9546 	EXP 	read_number: text = '268'
59.1888 	DATA 	Keypress: space
59.1929 	EXP 	read_number: height = 0.07
59.1929 	EXP 	read_number: height = 0.07
59.1929 	EXP 	read_number: height = 0.07
59.1929 	EXP 	read_number: text = '255'
59.3479 	DATA 	Keypress: space
59.3680 	EXP 	read_number: height = 0.07
59.3680 	EXP 	read_number: height = 0.07
59.3680 	EXP 	read_number: height = 0.07
59.3680 	EXP 	read_number: text = '242'
59.5982 	DATA 	Keypress: space
59.6041 	EXP 	read_number: height = 0.07
59.6041 	EXP 	read_number: height = 0.07
59.6041 	EXP 	read_number: height = 0.07
59.6041 	EXP 	read_number: text = '229'
59.7248 	DATA 	Keypress: space
59.7289 	EXP 	read_number: height = 0.07
59.7289 	EXP 	read_number: height = 0.07
59.7289 	EXP 	read_number: height = 0.07
59.7289 	EXP 	read_number: text = '216'
59.8294 	DATA 	Keypress: space
59.8348 	EXP 	read_number: height = 0.07
59.8348 	EXP 	read_number: height = 0.07
59.8348 	EXP 	read_number: height = 0.07
59.8348 	EXP 	read_number: text = '203'
59.9813 	DATA 	Keypress: space
60.0014 	EXP 	read_number: height = 0.07
60.0014 	EXP 	read_number: height = 0.07
60.0014 	EXP 	read_number: height = 0.07
60.0014 	EXP 	read_number: text = '190'
60.0929 	DATA 	Keypress: space
60.0976 	EXP 	read_number: height = 0.07
60.0976 	EXP 	read_number: height = 0.07
60.0976 	EXP 	read_number: height = 0.07
60.0976 	EXP 	read_number: text = '177'
60.2096 	DATA 	Keypress: space
60.2141 	EXP 	read_number: height = 0.07
60.2141 	EXP 	read_number: height = 0.07
60.2141 	EXP 	read_number: height = 0.07
60.2141 	EXP 	read_number: text = '164'
60.3585 	DATA 	Keypress: space
60.3632 	EXP 	read_number: height = 0.07
60.3632 	EXP 	read_number: height = 0.07
60.3632 	EXP 	read_number: height = 0.07
60.3632 	EXP 	read_number: text = '151'
60.4746 	DATA 	Keypress: space
60.4789 	EXP 	read_number: height = 0.07
60.4789 	EXP 	read_number: height = 0.07
60.4789 	EXP 	read_number: height = 0.07
60.4789 	EXP 	read_number: text = '138'
60.5913 	DATA 	Keypress: space
60.5961 	EXP 	read_number: height = 0.07
60.5961 	EXP 	read_number: height = 0.07
60.5961 	EXP 	read_number: height = 0.07
60.5961 	EXP 	read_number: text = '125'
60.7419 	DATA 	Keypress: space
60.7465 	EXP 	read_number: height = 0.07
60.7465 	EXP 	read_number: height = 0.07
60.7465 	EXP 	read_number: height = 0.07
60.7465 	EXP 	read_number: text = '112'
60.8497 	DATA 	Keypress: space
60.8544 	EXP 	read_number: height = 0.07
60.8544 	EXP 	read_number: height = 0.07
60.8544 	EXP 	read_number: height = 0.07
60.8544 	EXP 	read_number: text = '99'
